id,date,text,user,location,geo,place,friends_count,followers_count,favorite_count,retweet_count,hashtags
1409973974696615943,2021-06-29 20:36:06,b'THIS IS WHAT INFINITE HOURS OF HALO LOOKS LIKE https://t.co/i7zc7pKQ5P',b'meatcleaveCE',b'',,,523,37,0,0,[]
1409973876692508676,2021-06-29 20:35:42,b'@haveyouseen01 1. Halo infinite\n2.dyinglight 2\n3.Elden ring \n4. Battlefield 2042\n5.DeathLoop',b'KafkaKaiju',b'',,,53,15,2,0,[]
1409973716788858880,2021-06-29 20:35:04,"b'@bigthangs510 @The_CrapGamer Want to make a bet? Dates are bs, just like God of War, Halo Infinite and COUNTLESS ma\xe2\x80\xa6 https://t.co/8ibq2quKgO'",b'CrapParody',b'',,,204,41,0,0,[]
1409973348487024642,2021-06-29 20:33:36,b'More Halo Leading Up To Infinite https://t.co/w9udBEtyCm',b'N0rsemen_Gaming',b'United Kingdom',,,1321,283,0,0,[]
1409972210391949312,2021-06-29 20:29:05,"b""1. Halo Infinite\n2. Psychonauts 2\n3. Back 4 Blood\n4. Atomic Heart\n5. Death's Door https://t.co/Ds6a4n079p""",b'MikeSzoke',b'',,,336,669,1,0,[]
1409972195799994377,2021-06-29 20:29:02,b'@BetrayskiRAGA @RoyRelapse @EuropaHalo On halo infinite i will do damage to all in EU',b'Fable_fps',"b'Haarlem, Netherlands'",,,778,1206,2,0,[]
1409971337276264448,2021-06-29 20:25:37,"b'@TAFKAB2 for me it\xe2\x80\x99s about consistency, some people enjoy infinite games like that, others don\xe2\x80\x99t, but it is what it\xe2\x80\xa6 https://t.co/gFt9TNU7jq'",b'maddd1ZZ3',b'Canada',,,273,105,0,0,[]
1409971243164614658,2021-06-29 20:25:15,b'@NoahJOsborne And Halo Infinite is running away with it. But I thought Halo was dead? \xf0\x9f\xa4\x94\xf0\x9f\xa4\xad',b'InJEVONweTrust',b'Solo dolo like a mofo',,,340,247,1,0,[]
1409970896840835073,2021-06-29 20:23:52,b'@GVirus78 @UberNick_ Yeah and Staten did a amazing job with the Halo games so Halo Infinite can be better then we thought.',b'jason35226',b'Sweden ',,,390,252,0,0,[]
1409970469177106439,2021-06-29 20:22:10,"b""@lFibreOpticl @abedarabiat87 @mr_stormzy @TinyRakan @PlayStation @Housemarque MSFT doesn't have any good game you d\xe2\x80\xa6 https://t.co/Yw0uyfHJWk""",b'Soulz11550190',b'',,,42,4,0,0,[]
1409969885837398018,2021-06-29 20:19:51,b'@Gigz Doesn\xe2\x80\x99t matter at this point. It will be ignored when Halo infinite comes out.',b'RavageSilverado',b'',,,90,14,0,0,[]
1409969226694107137,2021-06-29 20:17:14,"b""@XboxP3 honest question: I'd really love to get my hands on an #XboxSeriesX, but it's been a real battle since laun\xe2\x80\xa6 https://t.co/UUOZ8ZEv1K""",b'TheAJRamirez',"b'Los Angeles, CA'",,,978,221,0,0,"[{'text': 'XboxSeriesX', 'indices': [63, 75]}]"
1409969177289543682,2021-06-29 20:17:02,"b'Halo Infinite may split its story up into ""campaign passes""\n\nhttps://t.co/WiATQh0hJ6 https://t.co/zXt4pcZHgp'",b'ezdlc',b'',,,0,846,0,0,[]
1409969088756072455,2021-06-29 20:16:41,"b'@HalolnfiniteOF ""Based Halo Infinite"" https://t.co/Im5T9gUFPz'",b'RealJerome092',b'Stalingrad ',,,87,107,2,1,[]
1409969068883464198,2021-06-29 20:16:36,"b'@EuropaHalo yes, can be halo infinite beta cup'",b'peterben561982',b'',,,478,15,1,0,[]
1409968537641365511,2021-06-29 20:14:29,b'@haruspis I thought for a split second this was a Halo Infinite leak due to the grapple and was shocked the violent direction Halo took.',b'Wizman23',b'',,,288,48,1,0,[]
1409968527939977217,2021-06-29 20:14:27,b'@Foxy9x_ Oh and the Halo Infinite multiplayer',b'MrMafia319',"b'Marlow Heights, MD'",,,374,410,1,0,[]
1409966919466164226,2021-06-29 20:08:04,b'@infrarogue89 The Ascent\nDying Light 2\nAtomic Heart\nHalo Infinite\nScorn \nCrossfireX\nGunk\nPsychonauts 2\nFarCry 6\nBle\xe2\x80\xa6 https://t.co/gztggo5lV8',b'MTJ08172762',b'\xc4\x8cesk\xc3\xa1 republika',,,538,93,2,0,[]
1409966587965100032,2021-06-29 20:06:45,"b""@daicnau @IGN I know, can't wait for Halo Infinite and Starfield! Hoping for the best. \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x8d""",b'opygam3r',b'',,,347,4297,4,0,[]
1409966153703649280,2021-06-29 20:05:01,b'@BigRobEnergy @Halo The boys and I have been playing halo 5. Waiting for infinite to come out',b'codypvh',b'Canada',,,747,222,1,0,[]
1409965576617869312,2021-06-29 20:02:44,"b""@Halo please please please tell me blood gulch will be making a return to Halo Infinite's multiplayer. Or if not wi\xe2\x80\xa6 https://t.co/uS0QoTjfcR""",b'Churchyboi13',b'',,,103,6,0,0,[]
1409965047577681921,2021-06-29 20:00:37,b'There are 139 days until the Halo Infinite launch.',b'HaloInfiniteETA',b'',,,3,4831,141,7,[]
1409964958302064646,2021-06-29 20:00:16,b'My new video; Five Concerns for Halo Infinite is live! Check it out below!\n\nhttps://t.co/lelz3Q6HMD\n\n#Halo\xe2\x80\xa6 https://t.co/2hxVwd1OYf',b'SmallPrintTV',"b'Nottingham, United Kingdom'",,,83,91,0,0,"[{'text': 'Halo', 'indices': [101, 106]}]"
1409964084938698753,2021-06-29 19:56:48,b'This week: The Road to Infinite - #Halo 4!\n\nNext month: The Road to Infinite - #Halo 5: Guardians!\n\nMany would appr\xe2\x80\xa6 https://t.co/swubxumYjT',b'InfiniteGrunt',b'',,,897,696,27,1,"[{'text': 'Halo', 'indices': [34, 39]}, {'text': 'Halo', 'indices': [79, 84]}]"
1409964022427000835,2021-06-29 19:56:33,b'@IronClawGaming @HamsterslayerP @XboxWins1 Id buy a custom series x. 2tb halo infinite+all future content included for $599 \xf0\x9f\x98\xac',b'justinmorgan57',b'Alabama ',,,1539,606,2,0,[]
1409963527511560194,2021-06-29 19:54:35,b'@haveyouseen01 Metroid Dread\nBack 4 Blood\nHalo Infinite\nNo More Heroes 3\nShin Megami Tensei V',b'CybernettX',"b'Rio Rancho, NM'",,,1345,309,0,0,[]
1409963463296700421,2021-06-29 19:54:20,b'Will be running an open lobby FFA tonight on the @Halo Infinite map from the multiplayer overview forged in Halo 5\xe2\x80\xa6 https://t.co/1hId5rbbMA',b'iRambeauTV',b'Apex / Halo / Creative',,,1745,463,1,0,[]
1409963016523857924,2021-06-29 19:52:33,b'@zackarya9272 @platinum719 @greenmoat Contraband\nFlight Simulator\nOuterworlds 2\nState of decay 3\nHalo Infinite\nForz\xe2\x80\xa6 https://t.co/yKJoLoETKx',b'LuisNau4',b'',,,457,48,2,0,[]
1409962219136290818,2021-06-29 19:49:23,b'@teft Halo Infinite needs to hurry up.',b'xMechanizex',"b'Clearwater, FL'",,,283,1216,2,0,[]
1409961417810272257,2021-06-29 19:46:12,"b'Such a neat mechanic they\'ve implemented into Halo Infinite.\n\n""Aim for the tires, aim for the tires!"" https://t.co/phg7IX4GiU'",b'GamingGreyGhost',b'YouTube',,,1509,6003,12,2,[]
1409961183843696648,2021-06-29 19:45:16,b'@NoahJOsborne Halo infinite easily',b'HaloGaming08',b'',,,270,140,0,0,[]
1409961114767708166,2021-06-29 19:45:00,b'I\xe2\x80\x99m geeking out so hard to the Halo Infinite reveal!\n\xe2\x80\xa2\n343 listened to the community and it makes me so happy \xf0\x9f\xa5\xb2\xf0\x9f\x98\xad\n\nhttps://t.co/IHtTCihxYI',b'ecstasy_92',b'',,,160,42,0,0,[]
1409960766665498625,2021-06-29 19:43:37,b'@Rider350z @CameronRitz @Jake_Randall_YT The ps5 I had since March 5th but I wanted to get the Xbox for halo infini\xe2\x80\xa6 https://t.co/Dr1Sm6SdTT',b'FromHawaii101',"b'Hawaii, USA'",,,13,0,0,0,[]
1409959324621938688,2021-06-29 19:37:53,b'@ShinobiNando Guess you will be on the new halo infinite. you on console or pc? or was cross play stated?',b'ionprimegamer',"b'North East, England'",,,816,1049,1,0,[]
1409958734235766788,2021-06-29 19:35:32,"b""Honestly can't wait for Halo: Infinite and Battlefield to come out already. Need me a PvP game bad.\n\nCold War sound\xe2\x80\xa6 https://t.co/7zmF7YR1Cx""",b'ilrathCXV',b'',,,2466,1109,0,0,[]
1409957600100335621,2021-06-29 19:31:02,b'Games I am looking forward to:\nAliens Fire Team\nDying Light 2\nEvil Dead The game\nBack 4 Blood\nReady Or Not\nHalo Inf\xe2\x80\xa6 https://t.co/uj8ic8zsMM',b'ionprimegamer',"b'North East, England'",,,816,1049,1,0,[]
1409957442289639438,2021-06-29 19:30:24,b'@AdamPohh Halo infinite and battlefield. Gonna be fun.',b'Jonathancstout',"b'Kansas City, MO'",,,159,512,0,0,[]
1409957265424084998,2021-06-29 19:29:42,"b'@S3NT1N3L17 That would be perfect you are right.  Kids get 2 week vacation, adults get time off, and no big release\xe2\x80\xa6 https://t.co/x47sq5tzmu'",b'mrVERSUSgamer',"b'California, USA'",,,337,228,1,0,[]
1409956780558503947,2021-06-29 19:27:46,b'Up till almost 1:30 AM last night playing @Halo and recording @haloinfinitepod w/ @Nightcrawlr724 @johniibo\xe2\x80\xa6 https://t.co/nunBHYZbH8',b'Theslatones',"b'Austin, TX'",,,895,1083,7,0,[]
1409956565059260418,2021-06-29 19:26:55,b'@haveyouseen01 1. Dying Light                                              2. Halo Infinite\xe2\x80\xa6 https://t.co/GnnqhgVmBs',b'Wheres_My_Bill',b'',,,42,26,2,0,[]
1409956516044709889,2021-06-29 19:26:43,b'@CrispsCold @mzkjnky80 @castelarbr @_SomeMexicanBoi GOW was phenomenal. Why compare games that arent the same genre\xe2\x80\xa6 https://t.co/yioyRjgLhN',b'hackandslashdad',b'',,,87,0,0,0,[]
1409956496289546245,2021-06-29 19:26:39,b'@BigRobEnergy @Halo You should really only play what you enjoy! Also halo infinite got me like https://t.co/1VTGEMGapS',b'RemmyLebo',"b'South Bound Brook, NJ'",,,157,1097,2,0,[]
1409955229290962944,2021-06-29 19:21:37,b'I put together my first ever theory crafting video over on my second YouTube channel where I cover @Halo Infinite.\xe2\x80\xa6 https://t.co/OZfimTQ3AH',b'MayorReynoldsTV',"b'Whitney Point, NY'",,,1340,2496,0,0,[]
1409954706542104577,2021-06-29 19:19:32,b'Been playing a lot of Halo 3 as of late and I\xe2\x80\x99m finally having fun gaming again. Shit has been stale for me for mon\xe2\x80\xa6 https://t.co/763SgTqKev',b'BigRobEnergy',b'',,,1561,8389,39,0,[]
1409954121566752769,2021-06-29 19:17:12,b'@XboxSoftmodKit Halo: Infinite Combat obviously',b'just_yugene',b'Installation 09',,,184,35,0,0,[]
1409952280951013390,2021-06-29 19:09:54,b'@Ecto115 @Shreeveera Best fast food ever lol. Day 1 on GP.\nAvowed\nContraband\nEverwild\nFable\nForza Horizon 5\nForza M\xe2\x80\xa6 https://t.co/OqAmN6w9Zd',b'DausenMoore',b'',,,90,42,1,0,[]
1409951320702783488,2021-06-29 19:06:05,b'I wonder if service tags will still be a thing in Halo Infinite to tell where your friends are on the map if they n\xe2\x80\xa6 https://t.co/Yz9Z0jQCid',b'LordPatriot445',"b'Oregon, USA'",,,5006,1119,1,0,[]
1409950528314822656,2021-06-29 19:02:56,b'@BigGreyDonut Also while every halo movie except for ce has bullet magnetism. 5 had way too much. The best part abo\xe2\x80\xa6 https://t.co/mMpqhsKbJI',b'MykeLindberg',b'',,,643,90,0,0,[]
1409949753115172867,2021-06-29 18:59:51,b'@BigGreyDonut To me halo np is having a well rounded sandbox. Sprinting can easily work in halo in the sand box. An\xe2\x80\xa6 https://t.co/SyXWIcBQsq',b'MykeLindberg',b'',,,643,90,0,0,[]
1409949105317634049,2021-06-29 18:57:16,b'@Wael71595751 @PlayStation @Housemarque Exactly!!!! Xbox is superior! WE GOT HALO INFINITE!!!!! Ima be like PEW PEW PEW PEW PEW!!!!',b'BestGamRnDaWrld',b'**Unsafe Zone** Come To Papi',,,2691,3029,0,0,[]
1409948706120646658,2021-06-29 18:55:41,"b'@tehseanw @HewMoran I want emotes in halo infinite, but good emotes not the shitty PUBG ones'",b'Palterchief',"b'Santiago, Chile'",,,556,41,1,0,[]
1409948414276632577,2021-06-29 18:54:32,"b'Last DLC is Master Chief. The Halo Infinite release this year and there being ""1 spot left"" is just too sus.'",b'Ouija_Pow',"b'Bellevue, WA'",,,364,45,0,0,[]
1409948033618378754,2021-06-29 18:53:01,b'@AidenRS139 I mean.. Halo Infinite is coming out this year.',b'Ouija_Pow',"b'Bellevue, WA'",,,364,45,1,0,[]
1409947582332297217,2021-06-29 18:51:13,"b'@BADASSfnGAMING And it\'s incredibly sad to see because the product is there and has survived MANY ""Destiny killers""\xe2\x80\xa6 https://t.co/b0TC18hxt5'",b'rich_drummerboy',b'',,,473,146,0,0,[]
1409947314320519181,2021-06-29 18:50:09,"b""@YNOT_B_RECKLESS @HCS It ain't over til the fat lady sings. Halo ain't just back nah its back in the ring. Its got\xe2\x80\xa6 https://t.co/h04lABJljQ""",b'LegendaryC4',b'TN',,,253,123,0,0,[]
1409946904843145224,2021-06-29 18:48:32,b'@EuropaHalo @HaloCreation Me when the store where I pre-ordered Halo Infinite will tell me that it is available',b'K1ngSn1p3',b'France',,,116,35,0,0,[]
1409946657920372740,2021-06-29 18:47:33,b'@HFan0117 Like halo infinite .....',b'dant3_spardason',b'',,,259,90,1,0,[]
1409946625125060611,2021-06-29 18:47:25,b'Halo Infinite release date: Now now now now come out now please come out now pleaaseeeeeee',b'noah_retro',b'he/him',,,150,65,2,0,[]
1409946537686355968,2021-06-29 18:47:04,b'@Splicer_68 @Polygon But... Halo Infinite has not shut down... and launches this fall?',b'DeadlyCyclone',b'The Cyclone State - IOWA',,,1188,660,10,0,[]
1409946255401406473,2021-06-29 18:45:57,b'@Polygon Sounds alot like Halo Infinite',b'Splicer_68',b'',,,51,1,1,0,[]
1409946190590865411,2021-06-29 18:45:42,b'@Optimus_Code @joedudemanguy @Jaws_16 @G27Status DAY ONE on Game Pass.\n\nAvowed\nContraband\nEverwild\nFable\nFlight Sim\xe2\x80\xa6 https://t.co/RmPFQKfv9I',b'DausenMoore',b'',,,90,42,0,0,[]
1409945563341197316,2021-06-29 18:43:12,b'I love how the entire Halo community just all collectively agreed that Infinite is good',b'zenergyy_',b'',,,324,48,1,0,[]
1409945499310960647,2021-06-29 18:42:57,b'@haveyouseen01 1. FH5 \n2. Halo infinite \n3. Battlefield 2042\n4. Back 4 blood \n5. Far cry 6',b'IsaiahLashley4',"b'Carson, CA'",,,359,214,0,0,[]
1409944318828285953,2021-06-29 18:38:15,b'@TrollingBag Halo infinite will release sooner than Spider-Man in the avengers game',b'itsHONESTLY_',b'sub to my youtube',,,937,604,3,0,[]
1409943767709331468,2021-06-29 18:36:04,"b'Phil Spencer: Halo Infinite developers are ""very committed"" to the Holiday launch plans\n\nhttps://t.co/JHr9wALmKe https://t.co/31LUG4aU6y'",b'ezdlc',b'',,,0,846,0,0,[]
1409943729478193156,2021-06-29 18:35:55,b'Whoa @JVBetaPhotos @theRealJayDub2 @Puertorock77_ have y\xe2\x80\x99all seen this and it\xe2\x80\x99s real https://t.co/knmcMUwcQa https://t.co/8LexSKMrYb',b'Papa_Doc78',"b'Greensboro, NC'",,,397,523,0,0,[]
1409943408618086400,2021-06-29 18:34:38,"b""holy fuck i can't believe it didn't click until now that i just had a whole ass nightmare about halo infinite being bad""",b'reconditeDemon',b'love matsuri and rushia',,,737,309,0,0,[]
1409943318281310215,2021-06-29 18:34:17,b'@343Postums You think well be able to obtain a double barreld shotgun in halo infinite?',b'gangstachariza1',b'',,,14,1,0,0,[]
1409942298629226499,2021-06-29 18:30:14,"b'Damn Halo Reach BTB Heavies is sprawling with cheaters. Invisible dudes on Tempest, Rasu, Spire.\n\nWtf is this?\n\nAre\xe2\x80\xa6 https://t.co/rIEDYbaYuM'",b'CATpt93',"b'Porto, Portugal \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9'",,,1116,1424,5,0,[]
1409942246821023744,2021-06-29 18:30:01,b'Halo : Infinite Evolution https://t.co/QPifueQBBe',b'sammuNaos',b'm\xc3\xa9xico',,,1074,534,0,0,[]
1409941983821500416,2021-06-29 18:28:59,b'@MaybeScott_TV Can\xe2\x80\x99t wait for Halo Infinite and Battlefield to NOT be broken in a new way every week',b'SNOOCHIoBOOCHI',b'United States',,,361,269,1,0,[]
1409941655646617603,2021-06-29 18:27:40,b'@Halo infinite should allow your Spartan to have its own customizable AI that can show up on the HUD and have voicelines for various medals',b'quipen248',"b'Kingwood, Houston'",,,98,52,0,0,[]
1409941179068788737,2021-06-29 18:25:47,"b""@haveyouseen01 Great list! Here's mine:\n\n1. Twelve Minutes\n2. Halo infinite\n3. The Gunk\n4. Dying Light 2\n5. Kena\n\nI\xe2\x80\xa6 https://t.co/6QRSZpkg4G""",b'whatsoutwhen',b'',,,92,24,1,0,[]
1409941139524886541,2021-06-29 18:25:37,b'Halo Infinite with a skull that makes the game have this cel-shaded style would make me a very happy person https://t.co/zBJG3yvM67',b'LLTR2003',b'',,,457,24,1,0,[]
1409940890555138049,2021-06-29 18:24:38,"b'@UberNick_ A weapon i would love to see in Halo Infinite is a human melee type weapon, we have Brute Gravity Hammer\xe2\x80\xa6 https://t.co/TTB68uzlC8'",b'Baytuh',"b'Spring, Texas'",,,708,451,0,0,[]
1409940576376655876,2021-06-29 18:23:23,b'If I were to do a full marathon on Twitch of every single Halo campaign in MCC leading up to the launch of Infinite\xe2\x80\xa6 https://t.co/Q82Jj6MGdj',b'GolldenFalcon',b'',,,1685,220,0,0,[]
1409939745761906688,2021-06-29 18:20:05,b'@haveyouseen01 1. Halo Infinite Campaign and Multi\n2. Flight Simulator\n3. The Ascent\n4. Sherlock Holmes Chapter One\n5. Psychonauts 2',b'Trena400',"b'Alicante, Espa\xc3\xb1a'",,,943,346,2,0,[]
1409939029148143618,2021-06-29 18:17:14,"b'@crisperstorm @Kilo3Rosee Fair to be sure, though I believe the same principle applies, at least in spirit. Halo 5\xe2\x80\xa6 https://t.co/qIcTucKaX7'",b'BlaineTheThird',"b'Portland, OR'",,,554,59,0,0,[]
